1103773079	ACC	-0.009576807	0.07182605	9.643845
1103773087	ACC	-0.009576807	0.02873042	9.68694
1103773095	ACC	-0.019153614	-0.023942016	9.782708
1103773103	ACC	-0.047884032	-0.04309563	9.92636
1103773111	ACC	-0.05267244	-0.033518825	9.969456
1103773119	ACC	-0.08140286	-0.0047884034	9.902418
1103773127	ACC	-0.090979666	-0.02873042	9.787497
1103773135	ACC	-0.062249243	-0.023942016	9.725247
1103773143	ACC	-0.02873042	0.01436521	9.749189
1103773151	ACC	-0.01436521	0.023942016	9.773131
1103773159	ACC	-0.0047884034	-0.01436521	9.768343
1103773167	ACC	-0.038307227	-0.04309563	9.801862
1103773175	ACC	-0.04309563	-0.023942016	9.878476
1103773183	ACC	-0.05746084	0.0	9.892841
1103773191	ACC	-0.04309563	-0.01436521	9.840169
1103773199	ACC	-0.02873042	0.02873042	9.787497
1103773207	ACC	-0.019153614	0.02873042	9.734824
1103773215	ACC	-0.019153614	0.0	9.720459
1103773223	ACC	-0.062249243	-0.019153614	9.768343
1103773231	ACC	-0.062249243	-0.023942016	9.859323
1103773239	ACC	-0.062249243	-0.019153614	9.868899
1103773247	ACC	-0.047884032	-0.05267244	9.840169
1103773255	ACC	-0.04309563	-0.047884032	9.825804
1103773263	ACC	-0.038307227	0.01436521	9.821015
1103773271	ACC	0.0	0.02873042	9.77792
1103773279	ACC	0.0047884034	0.019153614	9.753978
1103773287	ACC	-0.04309563	0.019153614	9.753978
1103773295	ACC	-0.05746084	0.019153614	9.787497
1103773303	ACC	-0.06703765	-0.0047884034	9.811439
1103773311	ACC	-0.07182605	-0.038307227	9.844957
1103773319	ACC	-0.05267244	-0.04309563	9.868899
1103773327	ACC	-0.02873042	-0.047884032	9.844957
1103773335	ACC	-0.02873042	-0.033518825	9.821015
1103773343	ACC	-0.04309563	0.0047884034	9.80665
1103773351	ACC	-0.05267244	0.038307227	9.773131
1103773360	ACC	-0.038307227	0.023942016	9.734824
1103773368	ACC	-0.023942016	-0.0047884034	9.758766
1103773376	ACC	-0.023942016	0.0	9.821015
1103773384	ACC	-0.038307227	-0.009576807	9.840169
1103773392	ACC	-0.023942016	-0.033518825	9.830592
1103773400	ACC	-0.02873042	-0.02873042	9.830592
1103773408	ACC	-0.047884032	-0.023942016	9.835381
1103773416	ACC	-0.05267244	-0.01436521	9.80665
1103773424	ACC	-0.06703765	-0.019153614	9.787497
1103773432	ACC	-0.05267244	0.0	9.797073
1103773440	ACC	-0.04309563	0.009576807	9.811439
1103773448	ACC	-0.009576807	0.0	9.801862
1103773456	ACC	-0.01436521	0.009576807	9.811439
1103773464	ACC	-0.038307227	0.0047884034	9.811439
1103773472	ACC	-0.04309563	-0.009576807	9.811439
1103773480	ACC	-0.05746084	-0.02873042	9.801862
1103773488	ACC	-0.05267244	-0.033518825	9.811439
1103773496	ACC	-0.05267244	-0.023942016	9.825804
1103773504	ACC	-0.05746084	-0.009576807	9.821015
1103773512	ACC	-0.04309563	-0.009576807	9.825804
1103773520	ACC	-0.047884032	0.0047884034	9.811439
1103773528	ACC	-0.038307227	0.0	9.792285
1103773536	ACC	-0.047884032	-0.009576807	9.77792
1103773544	ACC	-0.047884032	-0.0047884034	9.797073
1103773552	ACC	-0.02873042	0.01436521	9.835381
1103773560	ACC	-0.033518825	0.0	9.801862
1103773568	ACC	-0.023942016	-0.033518825	9.801862
1103773576	ACC	-0.033518825	-0.033518825	9.801862
1103773584	ACC	-0.062249243	-0.02873042	9.811439
1103773592	ACC	-0.05746084	-0.01436521	9.816227
1103773600	ACC	-0.047884032	0.0047884034	9.816227
1103773608	ACC	-0.038307227	0.023942016	9.801862
1103773616	ACC	0.038307227	0.0	9.725247
1103773624	ACC	0.009576807	-0.12449849	9.825804
1103773632	ACC	-0.08619126	-0.038307227	9.916783
1103773640	ACC	-0.033518825	0.05746084	9.888053
1103773648	ACC	-0.1436521	-0.02873042	9.950302
1103773656	ACC	-0.076614454	0.05267244	10.036493
1103773664	ACC	-0.06703765	0.090979666	9.595961
1103773672	ACC	-0.06703765	0.019153614	9.504981
1103773680	ACC	-0.0047884034	0.04309563	9.437943
1103773688	ACC	-0.095768064	0.038307227	9.730036
1103773696	ACC	-0.095768064	0.08619126	9.950302
1103773704	ACC	-0.04309563	0.15801731	9.356541
1103773712	ACC	-0.023942016	-0.02873042	10.251971
1103773720	ACC	0.07182605	-0.19632454	9.873688
1103773728	ACC	-0.04309563	-0.31124622	10.180145
