1103698676	ACC	-0.0047884034	0.0047884034	9.672575
1103698684	ACC	0.0	-0.023942016	9.787497
1103698692	ACC	0.0	-0.038307227	9.89763
1103698700	ACC	-0.01436521	-0.023942016	9.940725
1103698708	ACC	-0.04309563	-0.0047884034	9.883265
1103698716	ACC	-0.05267244	-0.01436521	9.801862
1103698724	ACC	-0.047884032	-0.05267244	9.782708
1103698732	ACC	-0.019153614	-0.009576807	9.80665
1103698740	ACC	-0.009576807	0.0047884034	9.792285
1103698748	ACC	-0.0047884034	-0.047884032	9.77792
1103698756	ACC	-0.01436521	-0.033518825	9.80665
1103698764	ACC	-0.038307227	0.009576807	9.859323
1103698772	ACC	-0.047884032	-0.009576807	9.868899
1103698780	ACC	-0.02873042	-0.02873042	9.830592
1103698788	ACC	-0.01436521	-0.01436521	9.811439
1103698796	ACC	-0.01436521	0.023942016	9.801862
1103698804	ACC	-0.01436521	-0.0047884034	9.768343
1103698812	ACC	-0.009576807	-0.02873042	9.768343
1103698820	ACC	-0.02873042	-0.023942016	9.849746
1103698828	ACC	-0.04309563	-0.038307227	9.878476
1103698836	ACC	-0.04309563	-0.07182605	9.840169
1103698844	ACC	-0.05267244	-0.05267244	9.840169
1103698852	ACC	-0.038307227	0.019153614	9.854534
1103698860	ACC	0.0047884034	0.04309563	9.792285
1103698868	ACC	0.0047884034	-0.009576807	9.725247
1103698876	ACC	-0.009576807	-0.009576807	9.773131
1103698884	ACC	-0.033518825	0.01436521	9.830592
1103698892	ACC	-0.02873042	-0.01436521	9.840169
1103698900	ACC	-0.02873042	-0.062249243	9.797073
1103698908	ACC	-0.047884032	-0.05746084	9.821015
1103698916	ACC	-0.02873042	-0.01436521	9.878476
1103698924	ACC	-0.023942016	-0.01436521	9.844957
1103698932	ACC	-0.02873042	-0.038307227	9.787497
1103698940	ACC	-0.02873042	-0.01436521	9.792285
1103698948	ACC	-0.033518825	0.009576807	9.80665
1103698956	ACC	-0.01436521	0.0047884034	9.801862
1103698964	ACC	-0.02873042	-0.009576807	9.792285
1103698972	ACC	-0.02873042	-0.01436521	9.811439
1103698980	ACC	-0.009576807	-0.033518825	9.835381
1103698988	ACC	0.0	-0.033518825	9.859323
1103698996	ACC	-0.019153614	-0.01436521	9.849746
1103699004	ACC	-0.04309563	-0.0047884034	9.811439
1103699012	ACC	-0.033518825	-0.033518825	9.753978
1103699020	ACC	-0.047884032	-0.023942016	9.782708
1103699028	ACC	-0.04309563	0.01436521	9.849746
1103699036	ACC	-0.023942016	0.023942016	9.854534
1103699044	ACC	-0.0047884034	-0.023942016	9.811439
1103699052	ACC	-0.009576807	-0.038307227	9.792285
1103699060	ACC	-0.04309563	-0.0047884034	9.801862
1103699068	ACC	-0.02873042	0.0	9.801862
1103699076	ACC	-0.01436521	-0.01436521	9.816227
1103699084	ACC	-0.01436521	-0.02873042	9.840169
1103699092	ACC	-0.033518825	-0.02873042	9.844957
1103699100	ACC	-0.033518825	-0.047884032	9.821015
1103699108	ACC	-0.033518825	-0.033518825	9.811439
1103699116	ACC	-0.02873042	-0.0047884034	9.825804
1103699124	ACC	-0.019153614	0.0	9.811439
1103699132	ACC	-0.01436521	-0.01436521	9.797073
1103699140	ACC	-0.023942016	-0.01436521	9.816227
1103699148	ACC	-0.04309563	0.0	9.849746
1103699156	ACC	-0.023942016	-0.01436521	9.816227
1103699164	ACC	-0.0047884034	-0.033518825	9.77792
1103699172	ACC	-0.01436521	-0.038307227	9.80665
1103699180	ACC	-0.02873042	-0.009576807	9.859323
1103699188	ACC	-0.038307227	-0.0047884034	9.830592
1103699196	ACC	-0.038307227	-0.033518825	9.811439
1103699204	ACC	-0.033518825	-0.04309563	9.797073
1103699212	ACC	-0.033518825	-0.019153614	9.830592
1103699220	ACC	-0.009576807	0.01436521	9.835381
1103699228	ACC	-0.01436521	0.0047884034	9.816227
1103699236	ACC	-0.023942016	-0.019153614	9.792285
1103699244	ACC	-0.019153614	-0.033518825	9.797073
1103699252	ACC	-0.033518825	-0.02873042	9.821015
1103699260	ACC	-0.02873042	-0.01436521	9.835381
1103699268	ACC	-0.04309563	-0.009576807	9.825804
1103699276	ACC	-0.02873042	-0.019153614	9.80665
1103699284	ACC	-0.019153614	-0.033518825	9.792285
1103699292	ACC	-0.02873042	-0.023942016	9.80665
1103699300	ACC	-0.033518825	-0.0047884034	9.840169
1103699308	ACC	-0.023942016	-0.0047884034	9.825804
1103699316	ACC	-0.019153614	-0.009576807	9.811439
1103699324	ACC	-0.02873042	-0.023942016	9.816227
1103699332	ACC	-0.033518825	-0.023942016	9.811439
1103699340	ACC	-0.019153614	-0.019153614	9.830592
1103699348	ACC	-0.01436521	-0.0047884034	9.821015
1103699356	ACC	-0.023942016	-0.01436521	9.816227
1103699364	ACC	-0.033518825	-0.01436521	9.792285
1103699372	ACC	-0.033518825	-0.02873042	9.816227
1103699380	ACC	-0.038307227	-0.02873042	9.825804
1103699388	ACC	-0.023942016	-0.023942016	9.830592
1103699396	ACC	-0.01436521	-0.01436521	9.835381
1103699404	ACC	-0.009576807	-0.01436521	9.816227
1103699412	ACC	-0.033518825	-0.01436521	9.801862
1103699420	ACC	-0.047884032	-0.01436521	9.801862
1103699428	ACC	-0.04309563	-0.019153614	9.80665
1103699436	ACC	-0.038307227	-0.02873042	9.816227
1103699444	ACC	-0.019153614	-0.019153614	9.825804
1103699452	ACC	-0.019153614	-0.019153614	9.849746
1103699460	ACC	-0.038307227	-0.019153614	9.835381
1103699468	ACC	-0.019153614	-0.033518825	9.787497
1103699476	ACC	-0.019153614	-0.02873042	9.763555
1103699484	ACC	-0.023942016	-0.02873042	9.811439
1103699492	ACC	-0.01436521	0.0047884034	9.859323
1103699500	ACC	-0.009576807	0.01436521	9.840169
1103699508	ACC	-0.023942016	-0.023942016	9.80665
1103699516	ACC	-0.033518825	-0.04309563	9.797073
1103699524	ACC	-0.033518825	-0.009576807	9.811439
1103699532	ACC	-0.023942016	0.01436521	9.797073
1103699540	ACC	-0.02873042	-0.023942016	9.801862
1103699548	ACC	-0.019153614	-0.019153614	9.821015
1103699556	ACC	-0.023942016	-0.023942016	9.835381
1103699564	ACC	-0.023942016	-0.033518825	9.816227
1103699572	ACC	-0.02873042	-0.02873042	9.80665
1103699580	ACC	-0.02873042	-0.0047884034	9.816227
1103699588	ACC	-0.019153614	0.0047884034	9.821015
1103699596	ACC	-0.019153614	-0.01436521	9.787497
1103699604	ACC	-0.047884032	-0.02873042	9.797073
1103699612	ACC	-0.04309563	-0.01436521	9.821015
1103699620	ACC	-0.02873042	0.0	9.821015
1103699628	ACC	-0.019153614	-0.01436521	9.801862
1103699636	ACC	-0.01436521	-0.02873042	9.811439
1103699644	ACC	-0.033518825	-0.0047884034	9.821015
1103699652	ACC	-0.023942016	-0.01436521	9.821015
1103699660	ACC	-0.023942016	-0.038307227	9.801862
1103699668	ACC	-0.023942016	-0.038307227	9.816227
1103699676	ACC	-0.023942016	-0.0047884034	9.825804
1103699684	ACC	-0.0047884034	-0.0047884034	9.840169
1103699692	ACC	0.0	-0.05267244	9.797073
1103699700	ACC	-0.07182605	-0.02873042	9.878476
1103699708	ACC	-0.05267244	0.01436521	9.797073
1103699716	ACC	-0.08619126	0.047884032	9.725247
1103699724	ACC	0.019153614	0.023942016	9.768343
1103699732	ACC	0.009576807	-0.05746084	9.825804
1103699740	ACC	-0.01436521	-0.090979666	9.868899
1103699748	ACC	0.009576807	-0.06703765	9.849746
1103699756	ACC	-0.04309563	-0.009576807	9.844957
1103699764	ACC	-0.05746084	0.038307227	9.825804
1103699772	ACC	-0.01436521	0.01436521	9.821015
1103699780	ACC	-0.009576807	-0.023942016	9.792285
1103699788	ACC	-0.023942016	-0.02873042	9.782708
1103699796	ACC	-0.033518825	-0.0047884034	9.768343
1103699804	ACC	-0.01436521	0.009576807	9.768343
1103699812	ACC	-0.033518825	-0.019153614	9.821015
1103699820	ACC	-0.023942016	-0.04309563	9.859323
1103699828	ACC	-0.038307227	-0.062249243	9.892841
1103699836	ACC	-0.062249243	-0.033518825	9.868899
1103699844	ACC	-0.019153614	0.019153614	9.816227
1103699852	ACC	0.0047884034	0.01436521	9.744401
1103699860	ACC	0.009576807	-0.023942016	9.720459
1103699868	ACC	-0.009576807	-0.023942016	9.773131
1103699876	ACC	-0.02873042	-0.019153614	9.864111
1103699884	ACC	-0.05267244	-0.009576807	9.888053
1103699892	ACC	-0.062249243	-0.02873042	9.849746
1103699900	ACC	-0.033518825	-0.023942016	9.792285
1103699908	ACC	-0.047884032	-0.019153614	9.825804
1103699916	ACC	0.062249243	-0.033518825	9.763555
1103699924	ACC	0.047884032	-0.062249243	9.854534
1103699932	ACC	-0.019153614	-0.023942016	9.892841
1103699940	ACC	-0.1436521	0.0	9.92636
1103699948	ACC	-0.16280572	0.01436521	9.868899
1103699956	ACC	-0.08140286	0.04309563	9.720459
1103699964	ACC	-0.0047884034	0.04309563	9.557653
1103699972	ACC	-0.0047884034	0.019153614	9.533711
1103699980	ACC	-0.047884032	0.047884032	9.44752
1103699988	ACC	0.1388637	-0.04309563	10.232818
1103699996	ACC	-0.05746084	-0.18674773	9.92636
1103700004	ACC	-0.07182605	-0.110133275	10.089166
1103700012	ACC	-0.009576807	-0.047884032	9.921572
